IMF Spot,Interpolation Method,Mean Frequency,Variance Frequency,Rows,Cols,Channels,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,File Name
IMF 8,Gaussian,2.884607061741293e-12,2.2668239357538385e-24,194,259,2,2.728200341195038e-12,2.0884887367870174e-36,1.63495016614524e-47,4.5393507578512146e-17,2.10716839170774e-28,0.0,8.832966146468107e-45,3.863974750687138e-55,
IMF 1,Lanczos4,7451.402202263853,224434305.66438234,189,300,2,3250.315807108013,22335182274466.45,4.480192790177961e+18,9.701507926561801,4843.406324978811,0.4851735052780464,2419080.5065910174,3723279090.398413,
IMF 2,Bicubic,9381.252052304884,400227647.7230368,189,300,2,3601.824361500157,42517565923275.72,6.049034253900463e+18,-5.196001455520436,8583.857614586954,0.0,-9003004.86866872,15724517292.782084,
IMF 3,Bicubic,7768.577951350078,309067052.51769865,189,300,2,2771.9117030372004,29210670699504.71,3.684665643034241e+18,3.0564533322185703,6505.964193625877,0.0,3631898.749730295,5323298210.849173,
IMF 4,Lanczos4,5508.732285474804,186946480.8181668,189,300,2,1845.413529356679,15763912342458.46,1.9286406268508188e+18,3.5662110735230184,3819.603341598468,0.0,90166.51058942227,367503591.8980909,
IMF 5,Bicubic,4577.568905737359,178886965.19097716,189,300,2,1559.065959926303,22671669219607.21,4.763907998262002e+18,8.543126008995714,3451.5494297007826,0.0,-128654.88222841301,297873950.73261666,
IMF 6,Bicubic,2929.7659130972584,264116734.4465664,189,300,2,846.4265077450821,246718557556630.16,4.7847330709987905e+20,39.86894032217225,3219.996041186944,5.276293026870436,46407.075797396006,43602751.93249351,
IMF 7,Bicubic,1179.7436885309598,75810181.98304693,189,300,2,255.1855448495601,19942666129158.5,1.0195607606672003e+19,13.856711645664607,1169.5784410227932,0.0,96337.70661589224,11649808.628884472,
IMF 8,Gaussian,2.1101079197013433e-12,1.2200155411913176e-24,189,300,2,1.9824344954949755e-12,8.494398572100338e-37,4.870193643374151e-48,1.8076858841868508e-17,1.0004501668357035e-28,0.0,-9.409660709469462e-44,1.2434003298829294e-55,
IMF 1,Bicubic,5701.512172693841,125710250.32710733,124,166,2,2592.2151759194985,7219823908223.125,5.3668092785767616e+17,2.2881600479828177,7681.195113649391,0.05553213591486998,6076635.800051114,10007719044.304564,
IMF 2,Lanczos4,6485.63273571657,169776456.03985408,124,166,2,2699.7533508467372,11475208769730.553,1.0351826411349142e+18,3.0543708527572484,10282.153913449583,0.18005089188232393,-362340.9550208409,14762211666.460476,
IMF 3,Bicubic,4529.31766696897,83647253.19904836,124,166,2,1727.927852479232,3638811422579.001,2.179781699535645e+17,4.721816309401403,5038.041203915824,0.31298059311392545,205607.92593093019,1188188452.2572346,
IMF 4,Bicubic,5823.366297369566,240283881.69994205,124,166,2,2079.8956081474994,26630804541096.195,4.4523039954224906e+18,19.424280556296328,12943.503617781374,8.024809352191124,-9132526.283593498,16307553507.934484,
IMF 5,Lanczos4,3156.588422218801,199881949.68431383,124,166,2,930.8928040787014,118247338999594.31,1.34552754568766e+20,62.342366746119325,6308.046494248263,51.55128208614126,38816.55015049287,115604670.00993748,
IMF 6,Lanczos4,1355.5822933949091,38659433.3054648,124,166,2,349.6771108405174,3324875806225.808,4.806190329064235e+17,13.36101791670767,1788.886846733041,0.0,253537.8832943362,44352400.23767565,
IMF 7,Gaussian,271.67583665503565,2130471.1539780525,124,166,2,60.476294737654406,32180611760.814594,510929710108736.7,0.8358465212658351,106.3883657522478,0.0,13504.791071219695,1778276.4157173226,
IMF 8,Gaussian,419.74139197368487,1993083.0469983108,124,166,2,124.82860877507072,22478261423.62376,291631928329899.5,0.6853649126640875,104.9162972418872,0.0,17767.851811457866,3153552.9137979,
IMF 9,Gaussian,1.6657568814018868e-12,7.6796246752424e-25,124,166,2,1.5549391681710743e-12,4.188207715550979e-37,1.8193351173463554e-48,-1.0226306134324218e-17,1.7210971156442232e-28,0.0,-1.5471308153159586e-44,2.5891001904426906e-55,
IMF 1,Bicubic,5734.19899635085,40639127.99820318,782,1280,2,3730.143551747331,1004271129036.318,5.679803122519505e+16,0.05315768868096702,73.44682871980714,0.008229297313058187,-966.7330923716713,689028.7263947596,
IMF 2,Bicubic,4714.268528499645,72372134.30165717,782,1280,2,1208.8802364509331,3484456190922.312,3.70732989172703e+17,0.10839141584144744,94.49398785434008,-0.001568092567913959,2022.0145028222234,489387.1506805307,
IMF 3,Bicubic,3988.668031039694,104443865.98138104,782,1280,2,404.425517142673,8958400731261.271,1.8884649540220613e+18,0.02486395835578906,120.2372920329547,-0.00019140473301798577,88.10588243852811,230724.56978618162,
IMF 4,Bicubic,3886.754763552795,160614875.07340628,782,1280,2,581.9469639110961,22581238476003.47,8.332039834562726e+18,-0.008721131981539372,175.55313052893996,-0.0032258638878985444,-387.5736961105615,583243.9609985604,
IMF 5,Bicubic,4322.593325559584,307030765.70212454,782,1280,2,860.5126170416735,75790152882687.38,5.348823787953049e+19,-0.2867306213925401,325.32097724702436,-0.0040966928107578635,-4537.807956713568,2977582.5190526387,
IMF 6,Bicubic,5566.674676985423,654489041.5986304,782,1280,2,1422.1042399575558,226352379352804.4,1.2857540507742957e+20,0.5265496683675509,684.5422273021823,-0.08832540578169963,16900.929076375374,16850183.38809657,
IMF 7,Bicubic,7244.524705574566,5015264051.409072,782,1280,2,1635.2116576552805,5.6130514491087816e+16,1.7553090329432397e+24,36.179885664907225,3753.9026915474487,10.979189175237627,217759.52039763774,50296236.328366295,
IMF 8,Bicubic,6159.702397230327,8303359422.782745,782,1280,2,1250.632612121191,2.8064386989338624e+17,1.753757759816731e+25,64.63307738669965,4155.866694598483,73.69640058599781,90458.6254385299,39921080.96324077,
IMF 9,Bicubic,3291.0277518735884,2071513910.7094972,782,1280,2,600.4960597307565,7640323892657470.0,8.555741832687525e+22,16.694926514702658,1801.6270693067668,0.0,179896.97845658023,25921763.66426166,
IMF 10,Bicubic,921.7913352187453,125110529.37645341,782,1280,2,185.09271336873604,47159218930719.56,2.115326088010499e+19,0.9968281163046904,124.84575650279808,0.0,16958.12334559505,2531967.786048593,
IMF 11,Gaussian,1.4196365907426787e-11,5.508065723280435e-23,782,1280,2,1.3339027915600231e-11,2.5957057957829247e-34,9.928243329221891e-45,1.8044673456503505e-17,2.5637102010822377e-28,0.0,-2.437165251837161e-44,3.393027179370651e-55,
IMF 1,Bicubic,20085.80531235355,3248463352.322461,480,640,2,7330.824624618211,1613656876267951.0,1.2006787304208183e+21,6.435034129946848,11846.29517743988,0.023798665907056947,1890647.152637296,14363795600.131325,
IMF 2,Lanczos4,29307.41738928993,8104215778.782867,480,640,2,9903.142056006614,8062004622537718.0,1.617452432398617e+22,-16.129360002032897,28916.73337096689,-0.033573153453782416,-28059090.98682871,57900613901.78885,
IMF 3,Bicubic,20578.377077316123,3765915768.246555,480,640,2,7014.007499849005,1885769081368446.5,1.2425165511503383e+21,2.9129979106023733,13628.836615642771,0.010717832511821648,4639309.2798876185,17943239052.47948,
IMF 4,Bicubic,18241.77583242764,3160372348.092335,480,640,2,6135.6930158077585,1701241502746528.8,1.710858098347429e+21,9.018316296881137,11289.551265482154,0.14002160421866333,3749595.1729466408,9453168805.961208,
IMF 5,Bicubic,14724.97474593266,2563909875.728653,480,640,2,4794.615914118448,1599584336803160.0,2.0504108636854236e+21,10.355352930838905,8944.637619444069,0.8673275409885148,2539837.9147722055,4400725798.4237,
IMF 6,Bilinear,11948.188004152484,2625469933.582077,480,640,2,3606.8136199276673,2995265330606006.0,1.2466549709411235e+22,24.86934263094743,8392.678330192595,9.211167053918107,1194982.1185767185,1750190756.5211134,
IMF 7,Lanczos4,9396.062586448632,3420855683.45607,480,640,2,2573.384308719058,2.14513721300583e+16,3.532624714183425e+23,58.98585967239261,7943.65558391887,52.543713402574575,-680765.263994101,872888871.7103803,
IMF 8,Bicubic,5366.033764872374,1623885731.0447853,480,640,2,1333.0451585163735,3993002820588915.0,2.6274802557324517e+22,29.963187926732893,4482.025238442212,0.0,223136.6906164433,276413006.06385344,
IMF 9,Bicubic,1441.8551488975406,178198360.90753904,480,640,2,316.5053318926398,60364733126741.02,2.532166243175564e+19,2.8701767068157094,578.6022783081802,0.0,134966.08515485842,36169368.91978014,
IMF 10,Gaussian,1.0133614444743056e-11,2.806187778511486e-23,480,640,2,9.531491178352496e-12,9.542344181101792e-35,2.5987810989675094e-45,3.0294054302141644e-17,4.256241457462506e-28,0.0,4.0378337352061695e-43,3.562310633050965e-54,
IMF 1,Lanczos4,24744.042317905576,3641010393.2269135,168,224,2,9703.973804709523,1560325536037390.0,9.80547827762639e+20,14.227677697912656,112820.4798480709,0.31027191083976313,6584477.203797112,308302896083.3816,
IMF 2,Lanczos4,30062.0895943876,5931393615.968328,168,224,2,11084.336278356905,3391918331273170.5,2.760196257794412e+21,-24.485003635897552,181031.087454872,0.0,-87898383.10746564,827910547181.5884,
IMF 3,Lanczos4,16271.791235445418,1859036621.389141,168,224,2,5861.345738008808,583223161916438.4,2.636547588325195e+20,28.020563595724358,55651.06749385671,0.0,32151060.580970734,84967640510.73238,
IMF 4,Lanczos4,14867.447478688096,2092929382.606747,168,224,2,5319.688887998412,1580050347682881.0,3.386578626062315e+21,87.15155820463062,53894.03981880738,23.76493877086748,21734346.095978767,34793769571.18431,
IMF 5,Bicubic,8466.142589876983,979089593.069407,168,224,2,2931.169547419786,1171390238019197.5,3.443222442411056e+21,89.5194642468524,19908.38402174137,20.264017656579774,2519714.051044684,3088279152.514307,
IMF 6,Bilinear,1125.7097379099637,27264415.3218168,168,224,2,314.31381463130526,1764499168574.5864,1.4387207331974387e+17,3.455355111865956,746.235418368135,0.0,177971.62472338387,47750752.64754486,
IMF 7,Gaussian,4.464391232375195e-12,5.445444520685e-24,168,224,2,4.204613257466103e-12,8.547891245068312e-36,1.0109368366974098e-46,1.6619122933456718e-16,6.742983157536062e-28,0.0,1.8165560753879272e-42,8.249274210053977e-54,
IMF 1,Lanczos4,7004.161155515961,97119080.72773354,768,1024,2,3458.189236639978,3440334412298.951,1.9467602539148304e+17,-0.18306315411875648,185.84060569493332,-0.006879578146390758,-72656.09512851351,78723836.28264175,
IMF 2,Lanczos4,8421.345141385911,252263979.88354042,768,1024,2,2443.432479193996,17106332889733.49,1.766420461886591e+18,0.21628521068690199,410.9016992460046,-0.008563534730954492,281311.8239436506,435426423.9000607,
IMF 3,Lanczos4,6006.240179932422,207285283.9604781,768,1024,2,1086.997069881282,16968875368640.305,2.58829165052082e+18,-0.09429934138790898,309.4396105683681,-0.02053014703164288,-929.2478837248,4046256.9319882337,
IMF 4,Bicubic,6543.5496346066775,399096554.3606936,768,1024,2,1468.570471699689,69550237131954.16,2.541916498079402e+19,-0.3039463607436355,561.8310838405937,-0.0129589276314778,-42776.19735537881,31075483.024234515,
IMF 5,Bicubic,6516.369276908149,595285109.6319977,768,1024,2,1599.2331009097086,177625853732055.88,1.395386664777542e+20,-0.4896860699084653,810.6989513795238,-0.0434107964526409,-130886.82109368726,151094228.98628402,
IMF 6,Bicubic,7036.281243525143,1089209230.8920004,768,1024,2,1812.2661387339595,635546230240720.4,8.874330270828497e+20,0.29774386759844795,1447.8667784675213,-0.06855797762100263,566840.3538892042,805862497.5612327,
IMF 7,Lanczos4,7759.342844973787,4237463832.9188643,768,1024,2,1808.3152156329475,2.9028638452112784e+16,6.31119601081038e+23,33.54369018658284,4339.592417352344,13.390077965978575,306292.1662716489,79864917.20158757,
IMF 8,Lanczos4,6669.029959410895,8331699918.323744,768,1024,2,1427.8858013153335,2.5935857588136077e+17,1.4452395364142095e+25,73.7463800976893,5212.329829728029,76.8352734869249,140161.94867477965,61257429.24421299,
IMF 9,Bicubic,3886.061920720618,1722474276.333703,768,1024,2,836.9183123381258,4226539641622805.5,3.1578922109937937e+22,15.5834306249816,1966.598515295865,0.0,258104.28750036363,43792258.87254065,
IMF 10,Bicubic,650.735278372296,51812426.66664898,768,1024,2,142.4449281637118,11634011541383.61,3.0240279476444984e+18,0.4802763603319364,66.19069472152589,0.0,9906.096264240496,1585836.177818707,
IMF 11,Gaussian,1.3880456362800394e-11,5.259884035021579e-23,768,1024,2,1.3036783867398373e-11,2.405499224848392e-34,8.953581482631833e-45,1.9173437794048342e-17,3.1187136342509736e-28,0.0,-1.2513845309312522e-44,5.708330067123764e-55,
IMF 1,Lanczos4,2900.279531114411,10784736.733781766,200,300,2,1766.8443050624905,108270282778.73184,2249380843699523.2,0.16884653165169536,319.91079238846567,0.04084421809294032,9013.693260595592,3851667.151167808,
IMF 2,Lanczos4,4294.286688661411,71494663.33826782,200,300,2,1423.9120757375229,2776819515354.8823,1.516166937581126e+17,-1.910966144749468,1495.2742334383286,-0.095225778425285,-818225.2009268628,767037563.7006105,
IMF 3,Lanczos4,5200.19595152429,149747344.45275187,200,300,2,1689.7499828582038,10151836594701.262,9.391699230567126e+17,-0.08385041210921086,2946.4826755584145,-0.2556634100709237,859397.8400130995,802396270.5162815,
IMF 4,Bicubic,4913.509993327163,189518254.50962844,200,300,2,1547.8232865240411,18150134983872.06,2.6121209571670963e+18,-0.9075487614351444,3560.1902713148565,-0.243629623970695,-331973.4964983087,381953752.82854915,
IMF 5,Lanczos3,5557.7841678252735,530462618.8026664,200,300,2,1596.5180045926718,373647615018974.4,7.276304534136678e+20,42.397252786517505,7558.33268380273,20.54203829050249,520005.6025890586,424485999.3833143,
IMF 6,Bicubic,3908.809576995997,560472397.4172308,200,300,2,1036.659296464965,957946449909804.8,3.2684882301974715e+21,62.23633966811236,5722.491186822785,41.213156573619365,477720.4002189842,123295968.19986051,
IMF 7,Bicubic,1645.8842583720825,60924909.2918637,200,300,2,482.51296875516067,8675521341585.6,2.1425254904318031e+18,8.550309665345598,987.4562760237096,0.0,178536.20690755016,60703590.35473361,
IMF 8,Gaussian,3.1245270663406914e-12,2.6698198931851064e-24,200,300,2,2.9377013453937687e-12,2.8238271269102685e-36,2.3411625651684394e-47,-1.9406698470447734e-17,2.072077780713989e-28,0.0,-1.2984047159730928e-43,3.960456070717293e-55,
IMF 1,Lanczos4,40611.34214797426,19609472955.58461,365,590,2,13851.052688197771,5.50157663005041e+16,3.309417017612115e+23,45.6246525447397,96635.61451478724,0.2376472411753413,279481038.46391267,1129027229529.4858,
IMF 2,Lanczos4,57919.326400145575,36217475799.69018,365,590,2,19773.129295130595,9.230461478345475e+16,4.693671036157474e+23,-45.971689493754226,181643.85554283203,-0.15369428497941368,-717445397.4024296,4090079729224.102,
IMF 3,Bicubic,33752.0126850534,9711773945.999954,365,590,2,11803.40197202312,7393573018057931.0,7.280430955093771e+21,2.3271170995406365,50382.19681433546,0.18664543969198,-78206842.58883132,473828585386.8412,
IMF 4,Bicubic,15299.974909787035,2062886269.9560468,365,590,2,5203.463738729835,706685236804570.2,3.179991166512994e+20,-3.9315488109815977,10650.786258965032,-0.4195397268225083,-4346684.1362380935,12318760175.91622,
IMF 5,Bicubic,13996.484931102488,2230845011.212759,365,590,2,4575.03546357149,1016894723568167.8,6.832044021308992e+20,9.628614095595571,11176.138648918684,3.189634263510374,4260902.745909482,11811862783.166698,
IMF 6,Bicubic,7735.209791394765,2313768340.827796,365,590,2,2158.689451056441,1.4630656464209702e+16,1.991601369845168e+23,66.8003582031603,6559.777671418151,73.26616521265801,-276845.8385638457,240714507.38858443,
IMF 7,Bicubic,4040.4952915097247,1084003772.2876034,365,590,2,977.6598621656776,2774561466811559.0,1.8646374435825906e+22,36.81411110722774,3754.2144877836495,0.0,311164.9445695787,56733142.62882527,
IMF 8,Gaussian,479.2135022623243,5853108.098841726,365,590,2,126.83835037258686,195583616183.7619,7497769647181450.0,0.18986656396806664,28.209846576404487,0.0,4530.71516962173,754663.8101468927,
IMF 9,Gaussian,6.312129427211966e-12,1.0852011698066003e-23,365,590,2,5.948445152531563e-12,2.2225698977082564e-35,3.803491357811566e-46,-5.939061640901696e-18,2.354073926539051e-28,0.0,-5.690864495634185e-43,8.096711334836166e-55,
IMF 1,Lanczos4,2802.7903913637365,6499337.4153216975,240,320,2,2000.672028544963,34493294400.059975,416184488817390.8,0.3539163292226105,186.78843324808904,0.04897842294512817,13007.703398289055,5655147.923086134,
IMF 2,Lanczos4,2639.156958666895,15712377.244198265,240,320,2,917.2464937266228,201697963956.93454,4958839968093451.0,0.00558733174391483,295.28026431138755,-0.01673182122262877,1733.1862914436547,4377239.80783068,
IMF 3,Bicubic,2647.477611437493,30352222.297971547,240,320,2,738.9325487709532,935810706899.0364,6.2242147925959736e+16,-0.12364309227762113,486.46075406586647,-0.021327207810547037,-18872.515985719274,9997877.601805206,
IMF 4,Bicubic,3075.7113892503608,67421789.83454339,240,320,2,952.2188893604773,4188000217362.308,4.907399671098605e+17,0.4299861607941055,1000.8800908664704,0.067321731684583,12262.696235802261,15923058.40796806,
IMF 5,Bicubic,3692.4435741401367,187094325.804139,240,320,2,1093.539337288425,33032049930539.58,1.0160345286548468e+19,8.04585859158376,2548.916052132933,1.3122498780157392,86904.9514507075,52233789.76126658,
IMF 6,Lanczos3,3242.1798972228275,780596360.4400637,240,320,2,786.5021390129892,2927938464787829.0,1.7079719078407885e+22,78.35793178275902,4160.9211273277015,95.35269263036881,-79454.89089748902,41386553.78964975,
IMF 7,Lanczos3,1793.780631278909,226437761.37846008,240,320,2,373.29554408520005,132824193782499.4,1.651300885576362e+20,23.54683195835017,2435.8515267514103,0.0,211356.59249578946,27332465.17281367,
IMF 8,Bilinear,329.7546988886916,11244111.701848948,240,320,2,52.142953850833635,694658770053.9669,4.827575185540974e+16,1.1553668753240232,146.4886933116347,0.0,18981.404871828854,2541965.103623237,
IMF 9,Gaussian,3.5937896327483773e-12,3.5577420735787275e-24,240,320,2,3.3782058189054726e-12,4.2667904203552596e-36,4.120570129462739e-47,2.4540554773485228e-17,2.144924446105002e-28,0.0,5.710232697794738e-45,2.4962236670629844e-55,
IMF 1,Bicubic,11295.359870135904,423392271.45915765,315,592,2,5570.3657131726795,47141457522670.45,7.412156139855818e+18,1.8384186066908448,2951.239618866094,-0.006434495381894792,2636782.27440962,4838377537.120446,
IMF 2,Lanczos4,16668.163444138303,1263321513.6612287,315,592,2,6210.604687413123,258768735506970.0,7.70441610466202e+19,-4.286267931516737,8246.048682968594,-0.01969923851138512,-6932630.655483005,16867254913.812675,
IMF 3,Lanczos4,13460.851665680362,880585472.8568088,315,592,2,4850.5651822038235,137586833559589.4,2.9502809235046695e+19,0.8737289578167818,5693.037543773581,0.01074619073428738,195485.345671347,8114627406.297409,
IMF 4,Bicubic,9969.313733469668,601468284.0181702,315,592,2,3449.6183830039568,89161957205174.7,1.889172063608416e+19,0.6873699191430022,3757.868901479484,-0.031549820678398184,553421.3294612388,857821975.8405918,
IMF 5,Bicubic,8718.979940072888,852453402.1499933,315,592,2,2624.716875613607,225979493196494.9,8.808334468381087e+19,6.492314469407279,4936.7967283418375,1.3850004310615711,420982.5408536725,491951742.9380674,
IMF 6,Lanczos4,7428.72650794039,2276337223.492023,315,592,2,1766.5310370350421,8085632517532835.0,7.5802081464575e+22,58.23169850959817,9111.874956972328,34.624426940622094,183831.40073403163,235254637.64731368,
IMF 7,Bicubic,5392.497984016813,2354322051.587143,315,592,2,1182.9309795029262,1.540158452665452e+16,2.023821717420691e+23,74.69418097704097,7201.780433353346,34.52392417029533,219082.4694517699,94833063.51514444,
IMF 8,Bicubic,1846.856961675072,271258153.0096406,315,592,2,380.7781716380425,113729472173896.23,7.514231076228794e+19,8.664191412454604,1397.8459530120213,0.0,231232.61589652227,42881562.00041989,
IMF 9,Gaussian,7.207604831614459e-12,1.427455478622531e-23,315,592,2,6.7575104824958164e-12,3.3923719145886426e-35,6.5597685565113696e-46,5.1574646169684716e-17,3.5512455045343475e-28,0.0,-4.4326437572802335e-44,8.107593267519477e-55,
IMF 1,Lanczos4,7251.531037543084,78802219.69761975,469,750,2,4644.102562287267,2944809439056.9966,1.850575721198604e+17,-0.001965112285705639,373.5235841584345,-0.003974359998369481,-10383.441038492021,55581640.76667685,
IMF 2,Lanczos4,8216.163618923601,167385748.05987054,469,750,2,3239.8059995755884,7940639967019.082,5.96604188798812e+17,0.21379681962870836,667.7328059811658,-0.004369697563754434,83682.13695537897,147696957.03449368,
IMF 3,Lanczos4,7666.356688336179,214862749.4014033,469,750,2,2567.5281358527827,12918877892188.895,1.1518537994628576e+18,-0.2433978782259548,777.8676210811199,-0.023759502582157643,-28163.180829395405,77694150.38295972,
IMF 4,Bicubic,7827.636792484568,349825479.12305474,469,750,2,2638.344618466644,39169234871287.37,6.550245995443878e+18,0.7568521387019986,1168.1475071162265,0.03104330693687696,68420.89674375585,119606106.31811552,
IMF 5,Bicubic,6727.18727649118,422134929.40400785,469,750,2,2092.4079930950315,69341383417037.24,1.67953576829128e+19,0.554765529005474,1328.448391730905,0.005775151965447978,29971.649276602715,82525237.45871826,
IMF 6,Bicubic,6712.271045374182,1087966806.0171528,469,750,2,1825.1886639147788,740418973836256.2,1.1941581915005033e+21,11.576728379084168,3087.077835100793,1.6970986599398694,337331.1775292339,133044379.41255146,
IMF 7,Bicubic,6756.450474853369,4538537671.508829,469,750,2,1577.6453404816089,5.826538664519554e+16,1.4333539017907897e+24,75.48220026223773,7334.95285090044,63.54225933050692,498071.0627718022,160461194.65139386,
IMF 8,Lanczos4,4992.861838487697,1997579396.2642016,469,750,2,1146.3206078031933,7564025068313922.0,8.114507871095302e+22,36.7720640079522,4397.660555510288,0.0,578353.3805310995,122284297.84436032,
IMF 9,Gaussian,1055.6759875080477,74899585.31855915,469,750,2,254.87435116402847,15936806213341.525,4.1975896320697175e+18,1.5986729825438868,213.54669560934124,0.0,37330.688401037434,7815929.676360602,
IMF 10,Gaussian,8.957844711978417e-12,2.1879337923046592e-23,469,750,2,8.403325801972881e-12,6.519490050815353e-35,1.5573099726017473e-45,-2.79268040423124e-18,2.9032641666992343e-28,0.0,-4.853221107569079e-44,5.48900394353945e-55,
IMF 1,Lanczos4,19017.77677511348,2963586579.919348,225,400,2,7181.005401020378,1305472585124040.5,7.5690283645328e+20,-3.974954626292516,36931.55988446772,-0.03212878049739492,59810536.25863794,422632535721.38104,
IMF 2,Lanczos4,25090.162679949408,5680044131.098889,225,400,2,8886.808519877744,3537786764045825.0,2.882939361075884e+21,0.7159947184578572,70105.71395606555,0.0056838560373635,-200027663.77356488,1303597844810.7378,
IMF 3,Lanczos4,13485.060304530345,1455447622.1715708,225,400,2,4753.61594018846,414549928873917.6,1.537357828366328e+20,-7.517825559358068,18135.64311650785,-0.030260955294071624,-17034673.55378375,44233575718.1888,
IMF 4,Bicubic,11515.65277016671,1119644553.2592142,225,400,2,4025.953189240777,276166223603857.47,8.634369979712977e+19,0.7774515696435197,13913.337924415328,-0.1859492710896656,9837737.502957374,31930590242.78905,
IMF 5,Lanczos4,11194.141877519343,1380812905.1563053,225,400,2,3792.963443836525,642229346877435.6,7.80113223612922e+20,29.974154749520558,15836.235797388877,7.473500361107672,22627134.093138825,65498064431.841324,
IMF 6,Bicubic,6063.267668753239,1159285109.6419716,225,400,2,1792.126470952984,3433535176036398.0,2.0508480699321232e+22,72.5238564160497,8029.716077932203,59.48378475036128,2003870.8964034382,1767067974.5665567,
IMF 7,Bicubic,2424.288674424531,248949351.10800457,225,400,2,557.2842934131917,118281987529078.56,1.4063191889020351e+20,20.379979191233357,2416.062300219869,0.0,300701.0901415159,53427300.04530526,
IMF 8,Gaussian,640.3927586425948,11914974.888024895,225,400,2,176.3580062284375,601053692743.4208,3.67076776609449e+16,0.9981546518566702,135.9489958837188,0.0,19898.154599926842,3133678.705355285,
IMF 9,Gaussian,4.699545852293162e-12,5.950731910205321e-24,225,400,2,4.429711442019258e-12,8.796837340595249e-36,1.1253695457928152e-46,4.223041669446401e-17,3.1151447356980784e-28,0.0,-7.890805197241529e-43,2.462187481680331e-54,
