IMF Spot,Mean Frequency,Variance Frequency,Rows,Cols,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,Interpolation Method
IMF 9,3291.0277518735884,2071513910.709497,782.0,1280.0,600.4960597307565,7640323892657470.0,8.555741832687525e+22,16.694926514702658,1801.6270693067668,0.0,179896.97845658023,25921763.66426166,Bicubic
IMF 10,921.7913352187453,125110529.37645341,782.0,1280.0,185.09271336873604,47159218930719.56,2.115326088010499e+19,0.9968281163046904,124.84575650279808,0.0,16958.12334559505,2531967.786048593,Bicubic
IMF 11,1.4196365907426787e-11,5.508065723280435e-23,782.0,1280.0,1.3339027915600233e-11,2.5957057957829247e-34,9.928243329221891e-45,1.8044673456503505e-17,2.5637102010822377e-28,0.0,-2.437165251837161e-44,3.393027179370651e-55,Gaussian
IMF 1,20085.80531235355,3248463352.322461,480.0,640.0,7330.824624618211,1613656876267951.0,1.2006787304208183e+21,6.435034129946848,11846.29517743988,0.023798665907056947,1890647.152637296,14363795600.131325,Bicubic
IMF 2,29307.41738928993,8104215778.782867,480.0,640.0,9903.142056006614,8062004622537718.0,1.617452432398617e+22,-16.129360002032897,28916.73337096689,-0.033573153453782416,-28059090.98682871,57900613901.78885,Lanczos4
IMF 3,20578.377077316123,3765915768.246555,480.0,640.0,7014.007499849005,1885769081368446.5,1.2425165511503383e+21,2.9129979106023733,13628.836615642771,0.010717832511821648,4639309.2798876185,17943239052.47948,Bicubic
IMF 4,18241.77583242764,3160372348.092335,480.0,640.0,6135.6930158077585,1701241502746528.8,1.710858098347429e+21,9.018316296881137,11289.551265482154,0.14002160421866333,3749595.1729466408,9453168805.961208,Bicubic
IMF 5,14724.97474593266,2563909875.728653,480.0,640.0,4794.615914118448,1599584336803160.0,2.050410863685424e+21,10.355352930838905,8944.637619444069,0.8673275409885148,2539837.9147722055,4400725798.4237,Bicubic
IMF 6,11948.188004152484,2625469933.582077,480.0,640.0,3606.8136199276673,2995265330606006.0,1.2466549709411235e+22,24.86934263094743,8392.678330192595,9.211167053918107,1194982.1185767185,1750190756.5211134,Bilinear
IMF 7,9396.062586448632,3420855683.45607,480.0,640.0,2573.384308719058,2.14513721300583e+16,3.532624714183425e+23,58.98585967239261,7943.65558391887,52.543713402574575,-680765.263994101,872888871.7103803,Lanczos4
IMF 8,5366.033764872374,1623885731.0447853,480.0,640.0,1333.0451585163735,3993002820588915.0,2.6274802557324517e+22,29.963187926732893,4482.025238442212,0.0,223136.6906164433,276413006.06385344,Bicubic
IMF 9,1441.8551488975406,178198360.90753904,480.0,640.0,316.5053318926398,60364733126741.02,2.532166243175564e+19,2.8701767068157094,578.6022783081802,0.0,134966.08515485842,36169368.91978014,Bicubic
IMF 10,1.0133614444743056e-11,2.806187778511486e-23,480.0,640.0,9.531491178352496e-12,9.542344181101792e-35,2.5987810989675088e-45,3.0294054302141644e-17,4.256241457462506e-28,0.0,4.0378337352061695e-43,3.5623106330509647e-54,Gaussian
IMF 1,24744.042317905576,3641010393.2269135,168.0,224.0,9703.973804709523,1560325536037390.0,9.80547827762639e+20,14.227677697912656,112820.4798480709,0.31027191083976313,6584477.203797112,308302896083.3816,Lanczos4
IMF 2,30062.0895943876,5931393615.968328,168.0,224.0,11084.336278356905,3391918331273170.5,2.760196257794412e+21,-24.485003635897552,181031.087454872,0.0,-87898383.10746564,827910547181.5884,Lanczos4
IMF 3,16271.791235445418,1859036621.389141,168.0,224.0,5861.345738008808,583223161916438.4,2.636547588325195e+20,28.020563595724358,55651.06749385671,0.0,32151060.58097073,84967640510.73238,Lanczos4
IMF 4,14867.447478688096,2092929382.606747,168.0,224.0,5319.688887998412,1580050347682881.0,3.386578626062315e+21,87.15155820463062,53894.03981880738,23.76493877086748,21734346.095978767,34793769571.18431,Lanczos4
IMF 5,8466.142589876983,979089593.069407,168.0,224.0,2931.169547419786,1171390238019197.5,3.443222442411056e+21,89.5194642468524,19908.38402174137,20.264017656579774,2519714.051044684,3088279152.514307,Bicubic
IMF 6,1125.7097379099637,27264415.3218168,168.0,224.0,314.31381463130526,1764499168574.5864,1.4387207331974387e+17,3.455355111865956,746.235418368135,0.0,177971.62472338387,47750752.64754486,Bilinear
IMF 7,4.464391232375195e-12,5.445444520685e-24,168.0,224.0,4.204613257466103e-12,8.547891245068312e-36,1.0109368366974094e-46,1.6619122933456718e-16,6.742983157536062e-28,0.0,1.8165560753879272e-42,8.249274210053977e-54,Gaussian
IMF 1,7004.161155515961,97119080.72773354,768.0,1024.0,3458.189236639978,3440334412298.951,1.9467602539148304e+17,-0.18306315411875648,185.84060569493332,-0.006879578146390758,-72656.09512851351,78723836.28264175,Lanczos4
IMF 2,8421.345141385911,252263979.88354042,768.0,1024.0,2443.432479193996,17106332889733.49,1.766420461886591e+18,0.21628521068690199,410.9016992460046,-0.008563534730954492,281311.8239436506,435426423.9000607,Lanczos4
IMF 3,6006.240179932422,207285283.9604781,768.0,1024.0,1086.997069881282,16968875368640.305,2.58829165052082e+18,-0.09429934138790898,309.4396105683681,-0.02053014703164288,-929.2478837248,4046256.9319882337,Lanczos4
IMF 4,6543.549634606678,399096554.3606936,768.0,1024.0,1468.570471699689,69550237131954.16,2.541916498079402e+19,-0.3039463607436355,561.8310838405937,-0.0129589276314778,-42776.19735537881,31075483.024234515,Bicubic
IMF 5,6516.369276908149,595285109.6319977,768.0,1024.0,1599.2331009097086,177625853732055.88,1.395386664777542e+20,-0.4896860699084653,810.6989513795238,-0.0434107964526409,-130886.82109368725,151094228.98628402,Bicubic
IMF 6,7036.281243525143,1089209230.8920004,768.0,1024.0,1812.2661387339595,635546230240720.4,8.874330270828497e+20,0.29774386759844795,1447.8667784675213,-0.06855797762100263,566840.3538892042,805862497.5612327,Bicubic
IMF 7,7759.342844973787,4237463832.9188643,768.0,1024.0,1808.3152156329475,2.9028638452112784e+16,6.31119601081038e+23,33.54369018658284,4339.592417352344,13.390077965978575,306292.1662716489,79864917.20158757,Lanczos4
IMF 8,6669.029959410895,8331699918.323744,768.0,1024.0,1427.8858013153335,2.593585758813608e+17,1.4452395364142095e+25,73.7463800976893,5212.329829728029,76.8352734869249,140161.94867477965,61257429.24421299,Lanczos4
IMF 9,3886.061920720618,1722474276.333703,768.0,1024.0,836.9183123381258,4226539641622805.5,3.1578922109937937e+22,15.583430624981599,1966.598515295865,0.0,258104.28750036363,43792258.87254065,Bicubic
IMF 10,650.735278372296,51812426.66664898,768.0,1024.0,142.4449281637118,11634011541383.61,3.0240279476444984e+18,0.4802763603319364,66.19069472152589,0.0,9906.096264240496,1585836.177818707,Bicubic
IMF 11,1.3880456362800394e-11,5.259884035021579e-23,768.0,1024.0,1.3036783867398373e-11,2.405499224848392e-34,8.953581482631833e-45,1.9173437794048342e-17,3.1187136342509736e-28,0.0,-1.2513845309312522e-44,5.708330067123762e-55,Gaussian
IMF 1,2900.279531114411,10784736.733781766,200.0,300.0,1766.8443050624905,108270282778.73184,2249380843699523.2,0.16884653165169536,319.91079238846567,0.04084421809294032,9013.693260595592,3851667.151167808,Lanczos4
IMF 2,4294.286688661411,71494663.33826782,200.0,300.0,1423.9120757375229,2776819515354.8823,1.516166937581126e+17,-1.910966144749468,1495.2742334383286,-0.095225778425285,-818225.2009268628,767037563.7006105,Lanczos4
IMF 3,5200.19595152429,149747344.45275187,200.0,300.0,1689.7499828582038,10151836594701.262,9.391699230567126e+17,-0.08385041210921086,2946.4826755584145,-0.2556634100709237,859397.8400130995,802396270.5162815,Lanczos4
IMF 4,4913.509993327163,189518254.50962844,200.0,300.0,1547.8232865240411,18150134983872.06,2.6121209571670963e+18,-0.9075487614351444,3560.1902713148565,-0.243629623970695,-331973.4964983087,381953752.82854915,Bicubic
IMF 5,5557.7841678252735,530462618.8026664,200.0,300.0,1596.5180045926718,373647615018974.4,7.276304534136678e+20,42.397252786517505,7558.33268380273,20.54203829050249,520005.6025890586,424485999.3833143,Lanczos3
IMF 6,3908.809576995997,560472397.4172308,200.0,300.0,1036.659296464965,957946449909804.8,3.2684882301974715e+21,62.236339668112365,5722.491186822785,41.213156573619365,477720.4002189842,123295968.19986051,Bicubic
IMF 7,1645.8842583720825,60924909.29186371,200.0,300.0,482.51296875516067,8675521341585.6,2.1425254904318031e+18,8.550309665345598,987.4562760237096,0.0,178536.20690755016,60703590.35473361,Bicubic
IMF 8,3.1245270663406914e-12,2.6698198931851064e-24,200.0,300.0,2.9377013453937687e-12,2.8238271269102685e-36,2.3411625651684394e-47,-1.9406698470447728e-17,2.072077780713989e-28,0.0,-1.2984047159730928e-43,3.960456070717292e-55,Gaussian
IMF 1,40611.34214797426,19609472955.58461,365.0,590.0,13851.052688197771,5.50157663005041e+16,3.309417017612115e+23,45.6246525447397,96635.61451478724,0.2376472411753413,279481038.46391267,1129027229529.4858,Lanczos4
IMF 2,57919.326400145575,36217475799.69018,365.0,590.0,19773.129295130595,9.230461478345475e+16,4.693671036157474e+23,-45.971689493754226,181643.85554283203,-0.15369428497941368,-717445397.4024296,4090079729224.102,Lanczos4
IMF 3,33752.0126850534,9711773945.999954,365.0,590.0,11803.40197202312,7393573018057931.0,7.280430955093771e+21,2.3271170995406365,50382.19681433546,0.18664543969198,-78206842.58883132,473828585386.8412,Bicubic
IMF 4,15299.974909787035,2062886269.9560468,365.0,590.0,5203.463738729835,706685236804570.2,3.179991166512994e+20,-3.9315488109815977,10650.786258965032,-0.4195397268225083,-4346684.1362380935,12318760175.91622,Bicubic
IMF 5,13996.484931102488,2230845011.212759,365.0,590.0,4575.03546357149,1016894723568167.8,6.832044021308992e+20,9.628614095595571,11176.138648918684,3.189634263510374,4260902.745909482,11811862783.166698,Bicubic
IMF 6,7735.209791394765,2313768340.827796,365.0,590.0,2158.689451056441,1.4630656464209702e+16,1.991601369845168e+23,66.8003582031603,6559.777671418151,73.26616521265801,-276845.8385638457,240714507.38858443,Bicubic
IMF 7,4040.4952915097247,1084003772.2876034,365.0,590.0,977.6598621656776,2774561466811559.0,1.8646374435825906e+22,36.81411110722774,3754.2144877836495,0.0,311164.9445695787,56733142.62882527,Bicubic
IMF 8,479.2135022623243,5853108.098841726,365.0,590.0,126.83835037258686,195583616183.7619,7497769647181450.0,0.18986656396806664,28.20984657640449,0.0,4530.71516962173,754663.8101468927,Gaussian
IMF 9,6.312129427211966e-12,1.0852011698066003e-23,365.0,590.0,5.948445152531563e-12,2.2225698977082564e-35,3.803491357811566e-46,-5.939061640901696e-18,2.354073926539051e-28,0.0,-5.690864495634185e-43,8.09671133483616e-55,Gaussian
IMF 1,2802.7903913637365,6499337.4153216975,240.0,320.0,2000.672028544963,34493294400.059975,416184488817390.8,0.3539163292226105,186.78843324808904,0.04897842294512817,13007.703398289055,5655147.923086134,Lanczos4
IMF 2,2639.156958666895,15712377.244198265,240.0,320.0,917.2464937266228,201697963956.93454,4958839968093451.0,0.00558733174391483,295.28026431138755,-0.01673182122262877,1733.1862914436547,4377239.80783068,Lanczos4
IMF 3,2647.477611437493,30352222.29797155,240.0,320.0,738.9325487709532,935810706899.0364,6.2242147925959736e+16,-0.12364309227762113,486.46075406586647,-0.02132720781054704,-18872.515985719274,9997877.601805206,Bicubic
IMF 4,3075.7113892503608,67421789.83454339,240.0,320.0,952.2188893604773,4188000217362.308,4.907399671098605e+17,0.4299861607941055,1000.8800908664704,0.067321731684583,12262.696235802261,15923058.40796806,Bicubic
IMF 5,3692.4435741401367,187094325.804139,240.0,320.0,1093.539337288425,33032049930539.58,1.0160345286548468e+19,8.04585859158376,2548.916052132933,1.3122498780157392,86904.9514507075,52233789.76126658,Bicubic
IMF 6,3242.1798972228275,780596360.4400637,240.0,320.0,786.5021390129892,2927938464787829.0,1.7079719078407885e+22,78.35793178275902,4160.9211273277015,95.35269263036881,-79454.89089748902,41386553.78964975,Lanczos3
IMF 7,1793.780631278909,226437761.37846008,240.0,320.0,373.29554408520005,132824193782499.4,1.651300885576362e+20,23.54683195835017,2435.8515267514103,0.0,211356.59249578946,27332465.17281367,Lanczos3
IMF 8,329.7546988886916,11244111.701848948,240.0,320.0,52.14295385083364,694658770053.9669,4.827575185540974e+16,1.1553668753240232,146.4886933116347,0.0,18981.404871828854,2541965.103623237,Bilinear
IMF 9,3.5937896327483773e-12,3.5577420735787275e-24,240.0,320.0,3.3782058189054726e-12,4.2667904203552596e-36,4.120570129462739e-47,2.4540554773485228e-17,2.144924446105002e-28,0.0,5.710232697794738e-45,2.4962236670629837e-55,Gaussian
IMF 1,11295.359870135904,423392271.45915765,315.0,592.0,5570.3657131726795,47141457522670.45,7.412156139855818e+18,1.8384186066908448,2951.2396188660937,-0.006434495381894792,2636782.27440962,4838377537.120446,Bicubic
IMF 2,16668.163444138303,1263321513.6612287,315.0,592.0,6210.6046874131225,258768735506970.0,7.70441610466202e+19,-4.286267931516737,8246.048682968594,-0.01969923851138512,-6932630.655483005,16867254913.812675,Lanczos4
IMF 3,13460.851665680362,880585472.8568088,315.0,592.0,4850.5651822038235,137586833559589.4,2.9502809235046695e+19,0.8737289578167818,5693.037543773581,0.01074619073428738,195485.345671347,8114627406.297409,Lanczos4
IMF 4,9969.313733469668,601468284.0181702,315.0,592.0,3449.6183830039568,89161957205174.7,1.889172063608416e+19,0.6873699191430022,3757.868901479484,-0.031549820678398184,553421.3294612388,857821975.8405918,Bicubic
IMF 5,8718.979940072888,852453402.1499933,315.0,592.0,2624.716875613607,225979493196494.9,8.808334468381087e+19,6.492314469407279,4936.7967283418375,1.3850004310615711,420982.5408536725,491951742.9380674,Bicubic
IMF 6,7428.726507940391,2276337223.492023,315.0,592.0,1766.5310370350421,8085632517532835.0,7.5802081464575e+22,58.23169850959817,9111.874956972328,34.624426940622094,183831.40073403163,235254637.64731368,Lanczos4
IMF 7,5392.497984016813,2354322051.587143,315.0,592.0,1182.9309795029262,1.540158452665452e+16,2.023821717420691e+23,74.69418097704097,7201.780433353346,34.52392417029533,219082.4694517699,94833063.51514444,Bicubic
IMF 8,1846.856961675072,271258153.0096406,315.0,592.0,380.7781716380425,113729472173896.23,7.514231076228794e+19,8.664191412454604,1397.8459530120213,0.0,231232.6158965223,42881562.00041989,Bicubic
IMF 9,7.207604831614459e-12,1.427455478622531e-23,315.0,592.0,6.7575104824958164e-12,3.3923719145886426e-35,6.5597685565113696e-46,5.1574646169684716e-17,3.5512455045343475e-28,0.0,-4.4326437572802335e-44,8.107593267519474e-55,Gaussian
IMF 1,7251.531037543084,78802219.69761975,469.0,750.0,4644.102562287267,2944809439056.9966,1.850575721198604e+17,-0.001965112285705639,373.5235841584345,-0.003974359998369481,-10383.441038492021,55581640.76667685,Lanczos4
IMF 2,8216.163618923601,167385748.05987054,469.0,750.0,3239.8059995755884,7940639967019.082,5.96604188798812e+17,0.2137968196287084,667.7328059811658,-0.004369697563754434,83682.13695537897,147696957.03449368,Lanczos4
IMF 3,7666.356688336179,214862749.4014033,469.0,750.0,2567.5281358527827,12918877892188.895,1.1518537994628576e+18,-0.2433978782259548,777.8676210811199,-0.023759502582157643,-28163.180829395405,77694150.38295972,Lanczos4
IMF 4,7827.636792484568,349825479.12305474,469.0,750.0,2638.344618466644,39169234871287.37,6.550245995443878e+18,0.7568521387019986,1168.1475071162265,0.03104330693687696,68420.89674375585,119606106.31811552,Bicubic
IMF 5,6727.18727649118,422134929.40400785,469.0,750.0,2092.4079930950315,69341383417037.24,1.67953576829128e+19,0.554765529005474,1328.448391730905,0.005775151965447978,29971.649276602715,82525237.45871826,Bicubic
IMF 6,6712.271045374182,1087966806.0171528,469.0,750.0,1825.1886639147788,740418973836256.2,1.1941581915005033e+21,11.576728379084168,3087.077835100793,1.6970986599398694,337331.1775292339,133044379.41255146,Bicubic
IMF 7,6756.450474853369,4538537671.508829,469.0,750.0,1577.6453404816089,5.826538664519554e+16,1.4333539017907897e+24,75.48220026223773,7334.95285090044,63.54225933050692,498071.0627718022,160461194.65139386,Bicubic
IMF 8,4992.861838487697,1997579396.2642016,469.0,750.0,1146.3206078031933,7564025068313922.0,8.114507871095302e+22,36.7720640079522,4397.660555510288,0.0,578353.3805310995,122284297.84436032,Lanczos4
IMF 9,1055.6759875080477,74899585.31855915,469.0,750.0,254.87435116402847,15936806213341.525,4.1975896320697175e+18,1.5986729825438868,213.54669560934124,0.0,37330.688401037434,7815929.676360602,Gaussian
IMF 10,8.957844711978417e-12,2.1879337923046592e-23,469.0,750.0,8.403325801972881e-12,6.519490050815352e-35,1.557309972601747e-45,-2.79268040423124e-18,2.9032641666992343e-28,0.0,-4.853221107569079e-44,5.489003943539449e-55,Gaussian
IMF 1,19017.77677511348,2963586579.9193482,225.0,400.0,7181.0054010203785,1305472585124040.5,7.5690283645328e+20,-3.974954626292516,36931.55988446772,-0.03212878049739492,59810536.25863794,422632535721.3809,Lanczos4
IMF 2,25090.162679949408,5680044131.098889,225.0,400.0,8886.808519877744,3537786764045825.0,2.882939361075884e+21,0.7159947184578572,70105.71395606555,0.0056838560373635,-200027663.77356488,1303597844810.7378,Lanczos4
IMF 3,13485.060304530345,1455447622.1715708,225.0,400.0,4753.61594018846,414549928873917.6,1.537357828366328e+20,-7.517825559358068,18135.64311650785,-0.030260955294071624,-17034673.55378375,44233575718.1888,Lanczos4
IMF 4,11515.65277016671,1119644553.2592142,225.0,400.0,4025.953189240777,276166223603857.47,8.634369979712977e+19,0.7774515696435197,13913.337924415328,-0.1859492710896656,9837737.502957374,31930590242.78905,Bicubic
IMF 5,11194.141877519343,1380812905.1563053,225.0,400.0,3792.963443836525,642229346877435.6,7.80113223612922e+20,29.974154749520558,15836.235797388877,7.473500361107672,22627134.093138825,65498064431.841324,Lanczos4
IMF 6,6063.2676687532385,1159285109.6419716,225.0,400.0,1792.126470952984,3433535176036398.0,2.0508480699321232e+22,72.5238564160497,8029.716077932203,59.48378475036128,2003870.8964034384,1767067974.5665567,Bicubic
IMF 7,2424.288674424531,248949351.10800457,225.0,400.0,557.2842934131917,118281987529078.56,1.4063191889020351e+20,20.379979191233357,2416.062300219869,0.0,300701.0901415159,53427300.04530526,Bicubic
IMF 8,640.3927586425948,11914974.888024895,225.0,400.0,176.3580062284375,601053692743.4208,3.67076776609449e+16,0.9981546518566702,135.9489958837188,0.0,19898.154599926842,3133678.705355285,Gaussian
